Car_ID,Component,Mileage,Car_Age,Part_Age,Temp_Exposure,Service_Count,Driving_Style,Failed_Next_30_Days
7358,Battery,177463,11.4,258,46.2,4,Aggressive,Yes
7359,Brakes,136885,11.4,650,49.4,3,Moderate,Yes
7360,Brakes,71268,14.1,735,38.9,7,Aggressive,Yes
7361,Engine,36180,9.8,554,24.8,6,Conservative,Yes
7362,Battery,184365,3.6,178,48.8,1,Conservative,Yes
7363,Battery,176400,10.3,126,40.3,10,Aggressive,Yes
7364,Engine,50436,14.0,251,47.6,8,Aggressive,Yes
7365,Brakes,188238,7.7,16,43.1,2,Conservative,Yes
7366,Battery,169422,13.4,255,43.5,6,Moderate,Yes
7367,Engine,28221,9.5,707,25.7,4,Moderate,No
7368,Brakes,112417,4.5,589,41.0,2,Moderate,Yes
7369,Brakes,51106,4.2,729,27.9,9,Aggressive,Yes
7370,Engine,134488,9.9,647,22.3,5,Aggressive,Yes
7371,Brakes,178480,1.3,205,38.7,5,Moderate,Yes
7372,Battery,171405,4.4,358,27.1,10,Aggressive,Yes
7373,Brakes,136046,4.2,228,47.6,2,Moderate,Yes
7374,Battery,66728,14.3,312,36.2,0,Aggressive,Yes
7375,Brakes,112027,6.5,640,37.2,2,Aggressive,Yes
7376,Battery,153613,5.8,349,42.2,0,Aggressive,Yes
7377,Engine,176320,10.8,935,40.8,10,Moderate,Yes
7378,Battery,90786,8.7,327,34.7,2,Aggressive,Yes
7379,Engine,106059,2.5,755,44.7,8,Moderate,Yes
7380,Engine,187870,2.9,115,41.7,7,Moderate,Yes
7381,Brakes,24326,2.9,806,27.5,10,Conservative,No
7382,Brakes,73203,9.0,36,48.8,3,Aggressive,Yes
7383,Battery,37741,11.1,245,39.2,2,Conservative,Yes
7384,Engine,49369,13.7,912,37.9,2,Conservative,Yes
7385,Battery,95650,14.9,915,49.1,2,Moderate,Yes
7386,Engine,178714,1.8,790,38.2,10,Conservative,Yes
7387,Brakes,16054,12.2,172,30.5,7,Moderate,No
7388,Brakes,173313,9.6,130,47.2,7,Moderate,Yes
7389,Engine,64500,4.0,383,37.3,5,Conservative,Yes
7390,Brakes,106344,14.5,969,30.5,2,Aggressive,Yes
7391,Engine,166743,14.1,343,45.3,0,Conservative,Yes
7392,Brakes,89677,13.2,86,42.5,7,Moderate,Yes
7393,Battery,122091,12.8,783,33.6,8,Conservative,Yes
7394,Engine,101449,14.5,967,28.8,8,Moderate,Yes
7395,Battery,140471,7.1,607,30.7,10,Moderate,Yes
7396,Battery,199507,1.1,130,36.8,5,Aggressive,Yes
7397,Brakes,162324,6.8,296,45.9,1,Aggressive,Yes
7398,Brakes,11375,5.4,150,46.2,5,Moderate,No
7399,Engine,91371,13.2,444,27.9,9,Moderate,Yes
7400,Engine,152988,1.7,805,29.0,6,Moderate,Yes
7401,Brakes,174645,6.5,529,41.1,2,Conservative,Yes
7402,Brakes,87529,2.4,155,42.9,5,Aggressive,Yes
7403,Brakes,177567,3.3,664,38.4,2,Moderate,Yes
7404,Engine,68776,8.9,188,37.4,10,Conservative,Yes
7405,Brakes,110205,14.7,909,45.3,7,Moderate,Yes
7406,Brakes,35145,13.4,310,35.3,4,Conservative,Yes
7407,Brakes,34015,5.4,109,23.9,9,Moderate,No
7408,Battery,106915,11.6,583,37.9,8,Moderate,Yes
7409,Brakes,69519,5.6,894,39.8,9,Conservative,Yes
7410,Brakes,188915,9.6,780,22.0,9,Moderate,Yes
7411,Battery,179116,10.1,739,30.2,2,Conservative,Yes
7412,Brakes,188139,5.5,142,49.7,9,Conservative,Yes
7413,Brakes,33544,8.0,319,42.6,7,Aggressive,Yes
7414,Engine,30856,5.0,631,32.7,3,Moderate,No
7415,Brakes,152287,9.5,108,47.9,0,Moderate,Yes
7416,Battery,186306,14.9,339,38.2,6,Conservative,Yes
7417,Brakes,181549,7.3,674,48.9,0,Aggressive,Yes
7418,Battery,171744,7.9,805,35.6,4,Conservative,Yes
7419,Battery,167399,11.3,182,22.7,4,Aggressive,Yes
7420,Brakes,87177,12.4,907,35.4,8,Conservative,Yes
7421,Battery,94027,4.8,46,45.0,8,Moderate,Yes
7422,Battery,19130,10.9,328,23.6,1,Conservative,No
7423,Engine,130063,6.2,468,42.8,0,Moderate,Yes
7424,Brakes,109371,10.2,40,49.6,10,Moderate,Yes
7425,Brakes,121087,9.2,125,26.3,5,Aggressive,Yes
7426,Brakes,78827,12.0,579,26.1,9,Moderate,Yes
7427,Battery,164132,12.6,561,49.1,7,Moderate,Yes
7428,Brakes,117276,9.2,876,23.9,2,Moderate,Yes
7429,Brakes,38945,12.5,407,36.9,10,Moderate,Yes
7430,Battery,15464,12.9,670,25.3,6,Aggressive,Yes
7431,Engine,196552,4.2,843,22.3,2,Aggressive,Yes
7432,Battery,105797,14.9,735,43.3,9,Aggressive,Yes
7433,Battery,63869,10.9,625,27.8,3,Conservative,Yes
7434,Brakes,183132,6.9,219,34.3,9,Conservative,Yes
7435,Battery,165256,10.7,258,42.0,7,Conservative,Yes
7436,Engine,39621,8.9,100,38.9,10,Conservative,No
7437,Brakes,32913,2.7,246,27.0,7,Conservative,No
7438,Battery,185243,14.1,223,26.1,4,Aggressive,Yes
7439,Engine,175019,13.7,22,40.1,1,Aggressive,Yes
7440,Battery,167730,6.8,261,42.4,7,Conservative,Yes
7441,Brakes,199963,2.0,701,48.4,2,Conservative,Yes
7442,Brakes,47149,3.5,65,29.2,8,Moderate,No
7443,Brakes,197775,4.3,335,23.4,7,Conservative,Yes
7444,Brakes,35714,6.8,271,37.6,7,Aggressive,No
7445,Engine,86260,14.6,694,46.1,9,Conservative,Yes
7446,Brakes,175674,3.6,311,24.9,4,Aggressive,Yes
7447,Brakes,42611,8.5,809,39.6,3,Conservative,Yes
7448,Engine,139610,7.9,292,26.3,0,Aggressive,Yes
7449,Engine,99494,11.3,494,37.2,5,Conservative,Yes
7450,Engine,140551,4.1,261,47.7,8,Aggressive,Yes
7451,Brakes,52806,11.6,58,22.5,5,Aggressive,No
7452,Brakes,137535,9.6,576,31.0,4,Moderate,Yes
7453,Engine,111023,14.3,18,39.0,6,Aggressive,Yes
7454,Engine,37726,12.5,284,20.3,10,Moderate,No
7455,Brakes,176911,9.9,693,44.5,6,Aggressive,Yes
7456,Engine,40479,11.6,261,46.7,5,Aggressive,Yes
7457,Engine,37491,4.4,272,47.7,6,Conservative,No
7458,Brakes,95517,1.4,145,44.6,1,Conservative,Yes
7459,Brakes,165576,4.6,288,40.1,9,Moderate,Yes
7460,Battery,46909,5.9,487,45.3,10,Aggressive,Yes
7461,Battery,90382,14.9,705,23.2,5,Moderate,Yes
7462,Battery,163826,1.0,279,44.4,5,Aggressive,Yes
7463,Battery,77789,5.3,720,44.0,7,Moderate,Yes
7464,Battery,93414,3.2,147,41.1,8,Conservative,Yes
7465,Battery,88116,6.3,895,20.5,8,Conservative,Yes
7466,Engine,75536,4.3,94,34.3,8,Moderate,Yes
7467,Engine,166225,2.4,805,33.1,9,Conservative,Yes
7468,Battery,78323,8.4,640,26.4,7,Moderate,Yes
7469,Engine,125683,11.3,380,27.5,2,Aggressive,Yes
7470,Engine,93188,14.6,824,20.0,3,Conservative,Yes
7471,Battery,35674,3.6,496,24.1,3,Moderate,No
7472,Engine,21420,7.2,945,22.1,7,Moderate,Yes
7473,Battery,22922,14.2,63,45.7,3,Aggressive,Yes
7474,Brakes,156026,10.3,578,47.1,7,Aggressive,Yes
7475,Battery,51759,2.4,10,35.9,8,Aggressive,No
7476,Battery,105867,6.0,961,36.4,2,Moderate,Yes
7477,Engine,32966,8.4,297,44.0,5,Aggressive,Yes
7478,Brakes,147184,5.9,529,36.9,9,Conservative,Yes
7479,Brakes,34465,8.4,943,23.0,9,Conservative,Yes
7480,Brakes,41484,8.0,920,41.3,3,Moderate,Yes
7481,Brakes,10542,6.8,204,26.0,9,Conservative,No
7482,Brakes,93665,5.8,840,29.3,3,Moderate,Yes
7483,Battery,196721,2.4,620,33.3,10,Aggressive,Yes
7484,Brakes,186941,14.2,199,28.7,4,Aggressive,Yes
7485,Engine,16401,9.6,92,40.4,7,Aggressive,Yes
7486,Engine,68078,2.9,673,26.8,10,Conservative,No
7487,Brakes,140534,11.7,184,29.2,7,Conservative,Yes
7488,Brakes,17445,13.9,131,46.9,1,Aggressive,Yes
7489,Brakes,151476,14.2,452,48.0,1,Aggressive,Yes
7490,Engine,159134,14.8,866,44.5,2,Moderate,Yes
7491,Battery,86252,10.1,378,25.3,0,Moderate,Yes
7492,Brakes,174759,12.4,374,24.3,8,Aggressive,Yes
7493,Brakes,131506,7.9,600,30.7,6,Moderate,Yes
7494,Engine,37940,13.3,59,21.6,4,Moderate,No
7495,Engine,132361,7.1,70,23.5,2,Aggressive,Yes
7496,Engine,98999,12.8,386,22.8,0,Aggressive,Yes
7497,Battery,150887,5.9,891,29.4,9,Moderate,Yes
7498,Engine,153835,4.8,827,33.5,10,Aggressive,Yes
7499,Brakes,80643,12.2,384,35.1,6,Aggressive,Yes
7500,Engine,38090,3.4,834,22.3,2,Aggressive,No
7501,Battery,45153,5.6,125,22.8,9,Conservative,No
7502,Brakes,18201,11.4,220,48.7,1,Aggressive,Yes
7503,Engine,70941,7.2,381,21.1,7,Conservative,No
7504,Brakes,55721,10.5,173,45.9,2,Conservative,Yes
7505,Battery,113105,5.7,846,42.7,10,Moderate,Yes
7506,Engine,30151,7.1,104,28.9,5,Conservative,No
7507,Engine,64080,6.4,240,30.6,4,Aggressive,No
7508,Engine,125597,3.2,271,33.1,7,Moderate,Yes
7509,Engine,53873,6.7,724,34.5,1,Moderate,Yes
7510,Battery,164151,1.2,834,30.7,5,Aggressive,Yes
7511,Battery,199808,11.6,718,21.3,9,Moderate,Yes
7512,Engine,106002,5.0,470,36.0,6,Moderate,Yes
7513,Engine,171843,12.8,992,39.6,6,Aggressive,Yes
7514,Engine,86035,12.9,832,35.3,7,Aggressive,Yes
7515,Battery,22160,2.7,399,45.4,3,Conservative,No
7516,Engine,34097,2.3,769,39.2,10,Moderate,Yes
7517,Engine,76864,1.1,365,20.7,4,Aggressive,No
7518,Brakes,131978,9.6,817,21.8,8,Moderate,Yes
7519,Engine,149257,12.3,256,30.2,5,Moderate,Yes
7520,Brakes,68826,7.0,338,27.9,8,Moderate,Yes
7521,Brakes,127689,9.0,800,42.8,7,Moderate,Yes
7522,Brakes,86663,13.9,657,37.4,0,Conservative,Yes
7523,Battery,65835,6.4,181,43.9,5,Moderate,Yes
7524,Brakes,139694,13.4,550,29.8,7,Conservative,Yes
7525,Battery,136145,14.0,791,29.5,0,Conservative,Yes
7526,Brakes,11495,8.6,423,48.9,8,Conservative,Yes
7527,Brakes,78560,6.2,120,45.4,9,Aggressive,Yes
7528,Engine,84292,6.8,82,39.4,10,Conservative,Yes
7529,Engine,131676,5.7,231,33.2,1,Aggressive,Yes
7530,Brakes,48507,11.2,647,48.8,5,Conservative,Yes
7531,Engine,93405,2.0,794,36.8,7,Moderate,Yes
7532,Battery,63453,12.4,52,36.9,3,Moderate,Yes
7533,Brakes,175467,1.3,305,29.4,6,Moderate,Yes
7534,Engine,172995,14.4,171,41.3,10,Moderate,Yes
7535,Engine,65398,7.0,345,35.9,0,Moderate,Yes
7536,Brakes,68231,3.2,757,43.2,8,Conservative,Yes
7537,Engine,33958,7.4,862,25.7,0,Aggressive,No
7538,Battery,17328,9.7,113,35.9,6,Moderate,No
7539,Brakes,131965,7.7,724,27.0,3,Conservative,Yes
7540,Battery,159715,12.1,468,30.4,2,Moderate,Yes
7541,Engine,32108,1.6,419,39.1,10,Moderate,No
7542,Engine,10424,9.3,483,21.7,8,Aggressive,Yes
7543,Brakes,187100,10.6,417,31.4,1,Conservative,Yes
7544,Engine,10847,8.4,356,43.6,7,Aggressive,Yes
7545,Engine,15421,2.4,951,24.5,2,Aggressive,No
7546,Engine,194086,6.5,858,26.5,9,Aggressive,Yes
7547,Brakes,19373,2.7,999,45.0,8,Aggressive,Yes
7548,Brakes,61362,12.1,753,37.6,0,Moderate,Yes
7549,Battery,171479,8.3,498,45.3,0,Aggressive,Yes
7550,Battery,30802,2.1,832,48.2,6,Aggressive,Yes
7551,Brakes,49274,11.4,381,23.4,6,Moderate,No
7552,Brakes,96338,8.1,405,23.6,7,Aggressive,Yes
7553,Battery,15180,13.1,169,44.4,4,Moderate,Yes
7554,Brakes,112360,5.4,46,49.2,4,Conservative,Yes
7555,Brakes,31922,12.8,689,48.9,2,Moderate,Yes
7556,Battery,176858,8.3,349,40.9,5,Conservative,Yes
7557,Battery,10517,14.8,184,28.8,4,Conservative,No
7558,Battery,66431,4.4,393,25.4,1,Conservative,No
7559,Battery,85361,8.0,519,48.3,10,Aggressive,Yes
7560,Engine,14360,6.6,716,26.2,10,Aggressive,Yes
7561,Engine,147366,6.8,445,45.0,7,Moderate,Yes
7562,Engine,56631,8.1,510,36.6,7,Aggressive,Yes
7563,Engine,88455,9.6,245,20.9,9,Moderate,Yes
7564,Battery,124555,3.4,397,20.9,2,Conservative,No
7565,Battery,180588,5.4,634,37.9,10,Aggressive,Yes
7566,Brakes,139172,2.7,434,28.9,9,Moderate,Yes
7567,Battery,177234,8.0,281,42.0,6,Moderate,Yes
7568,Brakes,40942,4.4,844,47.0,7,Aggressive,Yes
7569,Battery,53859,7.5,774,37.5,10,Aggressive,Yes
7570,Battery,66355,3.0,811,43.3,7,Moderate,Yes
7571,Battery,77386,11.6,557,38.9,2,Moderate,Yes
7572,Brakes,85927,14.7,715,29.2,10,Moderate,Yes
7573,Engine,17882,11.1,169,39.3,4,Aggressive,Yes
7574,Battery,157706,5.1,930,47.5,8,Conservative,Yes
7575,Engine,45769,14.7,322,43.7,5,Conservative,Yes
7576,Battery,111606,6.8,838,24.9,2,Conservative,Yes
7577,Brakes,118892,12.4,798,34.5,5,Moderate,Yes
7578,Brakes,48996,10.3,816,49.3,9,Conservative,Yes
7579,Engine,71016,12.3,487,39.2,1,Conservative,Yes
7580,Battery,186158,7.4,18,23.0,4,Aggressive,Yes
7581,Engine,103358,11.5,551,23.2,6,Aggressive,Yes
7582,Battery,73792,9.5,174,36.5,1,Moderate,Yes
7583,Brakes,116171,5.7,600,43.3,6,Aggressive,Yes
7584,Battery,177139,6.1,387,46.6,9,Aggressive,Yes
7585,Battery,26870,1.5,971,38.1,1,Aggressive,Yes
7586,Brakes,79416,5.1,25,21.1,7,Moderate,No
7587,Engine,46261,11.5,703,31.3,6,Conservative,Yes
7588,Battery,178622,6.8,203,36.6,10,Conservative,Yes
7589,Engine,53243,13.2,839,33.4,3,Conservative,Yes
7590,Engine,91106,4.5,774,21.8,5,Aggressive,No
7591,Brakes,134712,14.9,292,23.3,2,Moderate,Yes
7592,Battery,45134,9.3,41,43.8,10,Moderate,Yes
7593,Engine,83737,14.2,528,42.0,8,Conservative,Yes
7594,Battery,88764,10.9,147,40.7,9,Moderate,Yes
7595,Engine,103261,8.5,682,34.2,3,Conservative,Yes
7596,Battery,138075,13.3,146,43.9,9,Moderate,Yes
7597,Engine,180836,5.3,846,38.2,9,Conservative,Yes
7598,Brakes,56794,3.6,826,28.6,5,Conservative,Yes
7599,Brakes,180715,14.1,165,23.7,0,Aggressive,Yes
7600,Brakes,170192,6.6,122,42.8,7,Moderate,Yes
7601,Battery,107455,3.9,766,45.1,0,Conservative,Yes
7602,Brakes,172515,8.6,403,48.0,6,Conservative,Yes
7603,Engine,72105,8.9,830,27.2,0,Aggressive,Yes
7604,Brakes,43515,10.2,765,30.5,3,Conservative,Yes
7605,Brakes,58051,13.1,388,32.0,3,Moderate,Yes
7606,Battery,185162,11.4,118,25.3,5,Aggressive,Yes
7607,Brakes,198584,12.8,836,21.0,3,Aggressive,Yes
7608,Engine,26386,7.2,134,34.7,10,Aggressive,Yes
7609,Engine,117808,3.0,311,45.0,10,Aggressive,Yes
7610,Engine,99074,7.0,326,29.3,8,Moderate,No
7611,Battery,28328,7.4,80,26.9,10,Conservative,No
7612,Engine,101367,13.5,695,35.4,9,Aggressive,Yes
7613,Battery,83034,8.5,799,43.3,2,Moderate,Yes
7614,Brakes,136853,4.0,444,43.6,3,Conservative,Yes
7615,Engine,122842,2.2,167,20.0,9,Conservative,No
7616,Engine,154019,6.9,556,39.8,7,Conservative,Yes
7617,Brakes,192096,7.6,348,23.1,3,Moderate,Yes
7618,Engine,22357,10.7,460,45.8,5,Aggressive,Yes
7619,Battery,171469,9.3,710,48.0,2,Conservative,Yes
7620,Brakes,113752,8.3,588,45.8,4,Aggressive,Yes
7621,Brakes,72016,3.9,794,47.2,1,Moderate,Yes
7622,Brakes,195470,8.6,329,48.9,2,Moderate,Yes
7623,Engine,36052,8.3,412,41.5,10,Aggressive,Yes
7624,Battery,75489,3.4,711,31.1,1,Conservative,Yes
7625,Engine,47909,9.3,101,32.8,5,Moderate,Yes
7626,Brakes,26209,12.7,762,44.4,9,Conservative,Yes
7627,Engine,179865,10.4,533,28.7,5,Moderate,Yes
7628,Engine,17773,1.1,671,28.8,5,Conservative,No
7629,Battery,138097,7.6,307,23.6,4,Moderate,Yes
7630,Brakes,100788,13.1,523,26.3,6,Aggressive,Yes
7631,Engine,106177,4.1,814,48.5,3,Conservative,Yes
7632,Engine,97167,7.4,371,33.9,8,Moderate,Yes
7633,Engine,128807,15.0,201,44.8,5,Aggressive,Yes
7634,Battery,122114,7.0,968,31.6,10,Conservative,Yes
7635,Brakes,104640,11.0,446,22.5,0,Moderate,Yes
7636,Battery,107636,5.8,877,42.1,2,Moderate,Yes
7637,Battery,140142,4.8,119,39.5,4,Aggressive,Yes
7638,Battery,13670,10.4,867,27.8,9,Moderate,Yes
7639,Brakes,65142,5.5,816,43.2,0,Aggressive,Yes
7640,Engine,154748,10.2,169,20.2,8,Moderate,Yes
7641,Brakes,66814,8.4,574,23.7,3,Conservative,No
7642,Brakes,178017,3.0,93,37.0,8,Conservative,Yes
7643,Engine,156546,12.8,118,48.6,8,Moderate,Yes
7644,Engine,35250,6.8,12,22.9,8,Aggressive,No
7645,Battery,104906,7.4,772,20.2,8,Aggressive,Yes
7646,Battery,196854,7.2,872,29.6,2,Aggressive,Yes
7647,Battery,166526,12.0,351,23.9,8,Conservative,Yes
7648,Brakes,38142,13.7,863,32.1,6,Moderate,Yes
7649,Engine,137793,14.3,215,22.3,1,Conservative,Yes
7650,Battery,85928,9.0,128,27.2,2,Conservative,No
7651,Brakes,138164,10.5,446,44.0,5,Moderate,Yes
7652,Battery,120906,10.2,74,22.8,8,Aggressive,Yes
7653,Battery,174113,11.8,122,31.5,9,Aggressive,Yes
7654,Battery,35071,11.7,267,36.0,3,Moderate,Yes
7655,Engine,61176,5.0,249,43.5,0,Aggressive,Yes
7656,Battery,13244,11.0,328,49.8,6,Conservative,Yes
7657,Battery,95396,7.2,671,42.3,6,Conservative,Yes
7658,Brakes,76308,8.5,127,35.5,7,Aggressive,Yes
7659,Brakes,182890,3.5,786,23.8,5,Moderate,Yes
7660,Battery,133488,4.9,50,47.0,5,Aggressive,Yes
7661,Engine,99244,1.9,327,42.9,6,Moderate,Yes
7662,Brakes,183736,6.8,719,32.5,9,Moderate,Yes
7663,Engine,153002,7.9,282,28.8,7,Aggressive,Yes
7664,Engine,53343,5.8,254,39.2,8,Conservative,No
7665,Brakes,75248,4.7,861,22.6,6,Moderate,No
7666,Engine,170137,11.2,645,48.3,6,Moderate,Yes
7667,Engine,196926,11.8,907,32.6,7,Conservative,Yes
7668,Engine,169091,4.3,394,33.2,10,Moderate,Yes
7669,Battery,34892,1.5,763,46.9,10,Conservative,Yes
7670,Brakes,132977,13.6,777,43.2,1,Conservative,Yes
7671,Brakes,24409,13.6,233,40.1,4,Aggressive,Yes
7672,Engine,97905,11.3,533,25.5,10,Aggressive,Yes
7673,Battery,61930,10.6,953,24.1,0,Aggressive,Yes
7674,Engine,124594,6.6,298,47.0,5,Aggressive,Yes
7675,Brakes,79934,7.6,819,35.2,10,Conservative,Yes
7676,Brakes,144215,14.8,368,45.6,10,Conservative,Yes
7677,Brakes,103197,7.5,604,34.3,1,Moderate,Yes
7678,Engine,130089,13.8,626,45.3,6,Aggressive,Yes
7679,Brakes,24197,14.0,613,41.3,2,Aggressive,Yes
7680,Brakes,102890,2.4,561,45.8,3,Aggressive,Yes
7681,Brakes,145461,14.5,411,35.6,6,Conservative,Yes
7682,Brakes,159763,8.4,159,20.5,3,Aggressive,Yes
7683,Battery,25851,10.0,60,46.3,2,Moderate,Yes
7684,Battery,54144,1.6,463,49.9,5,Aggressive,Yes
7685,Engine,66623,5.7,869,36.9,9,Moderate,Yes
7686,Engine,75197,11.0,655,42.6,6,Conservative,Yes
7687,Engine,151542,4.8,974,39.0,9,Aggressive,Yes
7688,Brakes,135266,1.8,801,29.5,8,Moderate,Yes
7689,Battery,28313,3.0,779,37.0,6,Moderate,Yes
7690,Engine,176901,14.2,210,30.1,10,Moderate,Yes
7691,Engine,83595,11.1,881,23.6,3,Conservative,Yes
7692,Brakes,60113,10.6,321,36.8,10,Conservative,Yes
7693,Brakes,105072,4.4,962,22.0,0,Aggressive,Yes
7694,Battery,161251,13.9,329,21.4,0,Aggressive,Yes
7695,Brakes,128269,1.4,424,41.5,2,Aggressive,Yes
7696,Brakes,75077,4.0,219,29.0,10,Aggressive,Yes
7697,Battery,174174,7.2,831,35.4,7,Moderate,Yes
7698,Engine,135914,12.0,490,38.2,10,Conservative,Yes
7699,Battery,46991,14.5,667,38.3,1,Aggressive,Yes
7700,Battery,45595,7.9,283,36.3,2,Aggressive,Yes
7701,Engine,135866,11.7,30,42.0,7,Conservative,Yes
7702,Engine,31018,4.1,290,40.6,10,Conservative,No
7703,Brakes,112101,12.4,647,47.0,10,Conservative,Yes
7704,Brakes,113912,6.5,502,22.8,5,Moderate,Yes
7705,Battery,92946,14.0,554,47.1,6,Conservative,Yes
7706,Engine,125789,8.2,723,42.5,7,Aggressive,Yes
7707,Battery,42237,3.5,599,37.7,3,Conservative,No
7708,Brakes,32646,7.9,748,42.3,0,Conservative,Yes
7709,Battery,176968,1.2,140,25.1,7,Conservative,No
7710,Engine,82521,5.3,197,33.3,4,Aggressive,Yes
7711,Engine,67518,9.5,518,35.0,0,Moderate,Yes
7712,Battery,121053,13.6,358,45.0,4,Conservative,Yes
7713,Brakes,151692,6.8,671,42.0,4,Conservative,Yes
7714,Battery,192702,4.8,737,25.8,2,Aggressive,Yes
7715,Brakes,47019,3.3,576,45.8,6,Conservative,Yes
7716,Brakes,189581,3.9,385,31.2,7,Conservative,Yes
7717,Battery,95899,7.8,720,46.9,5,Aggressive,Yes
7718,Engine,78330,11.5,438,28.6,0,Conservative,Yes
7719,Engine,49346,3.4,481,31.1,4,Aggressive,Yes
7720,Battery,113084,5.3,254,40.8,5,Conservative,Yes
7721,Brakes,83726,12.7,332,31.1,10,Conservative,Yes
7722,Engine,85096,11.8,164,39.8,6,Moderate,Yes
7723,Brakes,76384,7.9,448,20.1,8,Aggressive,No
7724,Brakes,25568,7.7,81,21.8,2,Moderate,No
7725,Battery,147787,11.8,743,35.8,6,Moderate,Yes
7726,Battery,181767,9.2,622,38.1,6,Conservative,Yes
7727,Engine,182500,13.2,810,43.7,3,Conservative,Yes
7728,Engine,142506,3.7,210,35.8,6,Conservative,Yes
7729,Brakes,198670,12.2,544,37.4,8,Aggressive,Yes
7730,Engine,127286,3.9,901,41.6,8,Aggressive,Yes
7731,Battery,101381,3.5,155,27.5,0,Moderate,No
7732,Brakes,168127,12.7,656,38.5,7,Conservative,Yes
7733,Engine,175623,6.0,126,37.4,8,Aggressive,Yes
7734,Brakes,77017,13.9,621,32.1,10,Aggressive,Yes
7735,Battery,56270,9.3,867,43.4,5,Aggressive,Yes
7736,Battery,50361,15.0,167,32.2,10,Moderate,Yes
7737,Engine,24831,7.3,460,33.7,7,Conservative,No
7738,Battery,185817,11.0,728,38.1,1,Conservative,Yes
7739,Brakes,21903,6.0,600,33.1,6,Conservative,No
7740,Brakes,159036,4.2,43,30.8,7,Moderate,Yes
7741,Battery,51374,14.6,153,31.6,0,Conservative,Yes
7742,Engine,83309,14.8,719,34.2,3,Moderate,Yes
7743,Brakes,150652,4.8,630,23.3,8,Moderate,Yes
7744,Engine,65436,3.0,318,20.6,3,Moderate,No
7745,Battery,57837,4.7,422,45.5,9,Conservative,Yes
7746,Engine,114002,10.2,545,29.7,0,Moderate,Yes
7747,Brakes,195312,5.2,242,35.2,5,Conservative,Yes
7748,Engine,17082,9.1,841,37.7,8,Moderate,Yes
7749,Brakes,193502,9.0,812,40.9,4,Conservative,Yes
7750,Battery,190901,1.2,344,21.9,4,Conservative,Yes
7751,Brakes,132464,11.5,363,41.6,7,Moderate,Yes
7752,Battery,94303,4.3,400,45.2,9,Conservative,Yes
7753,Brakes,26121,7.8,748,47.5,9,Conservative,Yes
7754,Engine,49190,3.2,724,32.9,6,Conservative,No
7755,Battery,73428,4.3,44,20.3,7,Aggressive,No
7756,Engine,130642,11.9,769,21.8,7,Moderate,Yes
7757,Brakes,133304,11.7,719,33.1,9,Aggressive,Yes
7758,Brakes,20145,13.6,120,27.6,3,Conservative,No
7759,Brakes,187600,1.1,962,33.0,1,Aggressive,Yes
7760,Engine,140536,5.8,16,21.6,6,Conservative,No
7761,Brakes,189327,2.1,366,31.0,5,Conservative,Yes
7762,Brakes,183459,3.2,157,46.0,4,Moderate,Yes
7763,Battery,98793,3.6,195,23.8,4,Conservative,No
7764,Brakes,171227,5.3,795,22.5,9,Conservative,Yes
7765,Brakes,32385,13.7,421,36.9,3,Aggressive,Yes
7766,Engine,154607,2.1,454,37.5,9,Aggressive,Yes
7767,Battery,182830,10.4,455,37.9,1,Aggressive,Yes
7768,Engine,117794,13.6,676,43.6,2,Conservative,Yes
7769,Battery,20757,10.9,524,39.4,1,Moderate,Yes
7770,Engine,190049,6.3,823,38.0,8,Aggressive,Yes
7771,Battery,44691,8.6,920,50.0,8,Conservative,Yes
7772,Brakes,158136,6.6,527,37.3,3,Aggressive,Yes
7773,Engine,154833,5.0,379,24.3,8,Moderate,Yes
7774,Battery,23680,8.8,204,42.3,9,Aggressive,Yes
7775,Battery,23992,4.7,757,36.4,8,Conservative,Yes
7776,Battery,170762,14.1,79,36.4,4,Moderate,Yes
7777,Brakes,73389,8.6,973,44.9,5,Moderate,Yes
7778,Brakes,58954,13.7,666,45.3,0,Conservative,Yes
7779,Battery,143784,7.4,552,34.2,5,Moderate,Yes
7780,Engine,17195,13.0,958,41.8,5,Moderate,Yes
7781,Brakes,180059,15.0,288,38.8,1,Moderate,Yes
7782,Engine,46314,12.8,939,43.4,3,Moderate,Yes
7783,Battery,174724,6.2,395,33.0,0,Moderate,Yes
7784,Battery,171893,1.3,533,45.6,10,Moderate,Yes
7785,Battery,96462,7.8,922,37.2,7,Conservative,Yes
7786,Engine,162997,2.3,626,29.3,4,Aggressive,Yes
7787,Brakes,165602,1.6,205,29.8,2,Aggressive,Yes
7788,Brakes,111608,12.3,28,37.8,0,Aggressive,Yes
7789,Battery,140309,2.0,792,43.1,4,Aggressive,Yes
7790,Brakes,69736,3.4,113,22.2,10,Conservative,No
7791,Engine,44280,7.1,436,42.9,2,Aggressive,Yes
7792,Engine,175780,14.0,121,43.5,3,Aggressive,Yes
7793,Brakes,73797,2.4,279,31.1,2,Aggressive,No
7794,Engine,64338,5.3,232,44.0,2,Conservative,Yes
7795,Brakes,50215,12.2,436,29.6,8,Moderate,Yes
7796,Brakes,18931,11.5,991,30.0,8,Aggressive,Yes
7797,Brakes,104452,13.7,599,39.7,3,Conservative,Yes
7798,Battery,107640,13.1,64,47.4,5,Moderate,Yes
7799,Brakes,190427,11.4,351,33.6,1,Conservative,Yes
7800,Battery,129038,9.7,942,41.4,4,Conservative,Yes
